Ticker,Price,Bucket,Decision,Score,Stoploss,Target,RR,RSI,ADX,VolRatio
CONCOR.NS,481.6,SHORT_TERM (<7 days),WATCH,62,461.3,501.9,1.0,55.43,26.29,1.29
